# Simulation 1 (Up to date)
# 923 data points written for 4 variables.
# Simulation warnings:
#   No recovery device defined in the simulation.
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²)
# Event SIM_WARN occurred at t=0 seconds: No recovery device defined in the simulation.
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0,0,0
20.676,544.428,-67.031,-4.471
20.69,543.448,-67.096,-4.477
20.702,542.676,-67.147,-4.466
20.714,541.88,-67.2,-4.431
20.731,540.718,-67.276,-4.366
20.757,538.973,-67.388,-4.269
20.775,537.777,-67.463,-4.238
20.789,536.818,-67.524,-4.236
20.805,535.753,-67.59,-4.255
20.828,534.154,-67.692,-4.3
20.864,531.75,-67.845,-4.309
20.885,530.339,-67.934,-4.273
20.916,528.22,-68.066,-4.214
20.962,525.032,-68.262,-4.163
21.012,521.614,-68.469,-4.151
21.062,518.185,-68.677,-4.124
21.112,514.746,-68.881,-4.066
21.162,511.297,-69.083,-4.024
21.212,507.838,-69.284,-4.01
21.262,504.369,-69.484,-3.98
21.312,500.889,-69.682,-3.925
21.362,497.4,-69.877,-3.9
21.412,493.902,-70.071,-3.856
21.462,490.393,-70.263,-3.806
21.512,486.876,-70.453,-3.791
21.562,483.348,-70.641,-3.749
21.612,479.811,-70.828,-3.725
21.662,476.265,-71.014,-3.696
21.712,472.71,-71.197,-3.641
21.762,469.146,-71.378,-3.596
21.812,465.572,-71.557,-3.582
21.862,461.99,-71.736,-3.561
21.912,458.399,-71.913,-3.515
21.962,454.799,-72.087,-3.461
22.012,451.19,-72.26,-3.454
22.062,447.573,-72.432,-3.43
22.112,443.947,-72.602,-3.365
22.162,440.313,-72.77,-3.345
22.212,436.67,-72.937,-3.335
22.259,433.277,-73.091,-3.296
22.309,429.619,-73.254,-3.223
22.343,427.106,-73.364,-3.209
22.387,423.858,-73.506,-3.202
22.437,420.178,-73.666,-3.194
22.476,417.302,-73.79,-3.164
22.526,413.609,-73.946,-3.112
22.576,409.908,-74.101,-3.078
22.626,406.199,-74.255,-3.068
22.676,402.482,-74.407,-3.001
22.717,399.431,-74.529,-2.987
22.767,395.701,-74.679,-2.989
22.808,392.697,-74.798,-2.94
22.858,388.954,-74.944,-2.9
22.908,385.203,-75.089,-2.903
22.95,382.043,-75.21,-2.862
23,378.279,-75.351,-2.801
23.034,375.719,-75.447,-2.804
23.084,371.943,-75.587,-2.794
23.134,368.16,-75.725,-2.742
23.184,364.37,-75.861,-2.714
23.234,360.574,-75.997,-2.716
23.268,357.993,-76.089,-2.695
23.304,355.183,-76.188,-2.647
23.354,351.371,-76.319,-2.602
23.391,348.604,-76.412,-2.59
23.44,344.838,-76.541,-2.609
23.463,343.048,-76.602,-2.588
23.494,340.666,-76.681,-2.538
23.541,337.09,-76.798,-2.501
23.577,334.323,-76.889,-2.515
23.627,330.475,-77.014,-2.486
23.677,326.621,-77.137,-2.428
23.712,323.9,-77.222,-2.421
23.762,320.036,-77.343,-2.422
23.802,316.97,-77.439,-2.393
23.852,313.095,-77.557,-2.347
23.902,309.214,-77.674,-2.323
23.952,305.327,-77.79,-2.309
24.002,301.435,-77.905,-2.296
24.045,298.091,-78.002,-2.232
24.075,295.726,-78.069,-2.213
24.101,293.691,-78.127,-2.225
24.14,290.634,-78.215,-2.239
24.163,288.864,-78.265,-2.223
24.191,286.665,-78.327,-2.184
24.233,283.363,-78.418,-2.141
24.263,281.003,-78.482,-2.144
24.308,277.46,-78.579,-2.147
24.342,274.825,-78.651,-2.129
24.38,271.849,-78.73,-2.069
24.409,269.519,-78.791,-2.049
24.433,267.606,-78.841,-2.059
24.47,264.734,-78.916,-2.081
24.491,263.078,-78.96,-2.074
24.51,261.595,-78.999,-2.046
24.538,259.369,-79.056,-1.99
24.564,257.315,-79.107,-1.97
24.585,255.651,-79.149,-1.984
24.616,253.154,-79.211,-2.004
24.646,250.775,-79.272,-1.991
24.675,248.483,-79.328,-1.937
24.718,245.123,-79.409,-1.918
24.758,241.94,-79.487,-1.939
24.789,239.457,-79.547,-1.928
24.814,237.429,-79.596,-1.882
24.853,234.385,-79.667,-1.836
24.871,232.927,-79.7,-1.853
24.898,230.739,-79.752,-1.878
24.926,228.543,-79.803,-1.864
24.955,226.215,-79.857,-1.83
24.999,222.72,-79.937,-1.805
25.049,218.721,-80.026,-1.783
25.099,214.717,-80.115,-1.775
25.149,210.709,-80.203,-1.744
25.199,206.697,-80.29,-1.734
25.249,202.68,-80.376,-1.705
25.299,198.659,-80.461,-1.685
25.349,194.634,-80.544,-1.657
25.399,190.605,-80.627,-1.641
25.449,186.572,-80.708,-1.627
25.499,182.534,-80.79,-1.611
25.549,178.493,-80.869,-1.573
25.599,174.447,-80.948,-1.569
25.649,170.398,-81.026,-1.549
25.699,166.345,-81.102,-1.519
25.749,162.288,-81.178,-1.51
25.799,158.227,-81.252,-1.48
25.849,154.163,-81.327,-1.484
25.884,151.288,-81.378,-1.435
25.915,148.797,-81.422,-1.427
25.951,145.868,-81.474,-1.443
25.998,142.023,-81.542,-1.423
26.048,137.944,-81.611,-1.381
26.088,134.638,-81.668,-1.395
26.127,131.494,-81.721,-1.365
26.177,127.407,-81.788,-1.344
26.227,123.315,-81.855,-1.335
26.277,119.221,-81.922,-1.319
26.327,115.123,-81.987,-1.302
26.377,111.022,-82.051,-1.259
26.405,108.691,-82.087,-1.254
26.44,105.807,-82.131,-1.271
26.483,102.314,-82.185,-1.269
26.504,100.598,-82.212,-1.245
26.535,98.022,-82.25,-1.186
26.55,96.786,-82.267,-1.179
26.565,95.592,-82.285,-1.19
26.586,93.803,-82.311,-1.216
26.619,91.117,-82.351,-1.223
26.639,89.433,-82.376,-1.207
26.67,86.906,-82.412,-1.172
26.713,83.39,-82.462,-1.169
26.763,79.266,-82.52,-1.164
26.81,75.379,-82.574,-1.126
26.849,72.146,-82.618,-1.113
26.884,69.267,-82.657,-1.136
26.907,67.368,-82.683,-1.129
26.93,65.481,-82.709,-1.104
26.964,62.65,-82.746,-1.069
26.987,60.713,-82.771,-1.068
27.018,58.167,-82.804,-1.083
27.064,54.347,-82.854,-1.073
27.106,50.91,-82.898,-1.043
27.156,46.764,-82.949,-1.028
27.206,42.615,-83.001,-1.026
27.256,38.464,-83.052,-1.008
27.306,34.31,-83.101,-0.988
27.356,30.154,-83.151,-0.977
27.406,25.995,-83.198,-0.953
27.456,21.834,-83.246,-0.955
27.506,17.67,-83.294,-0.935
27.556,13.504,-83.34,-0.921
27.606,9.336,-83.386,-0.91
27.656,5.166,-83.431,-0.898
27.706,0.993,-83.475,-0.87
# Event GROUND_HIT occurred at t=27.756 seconds
# Event SIMULATION_END occurred at t=27.756 seconds
27.756,-3.182,-83.518,-0.868
